"id","commodity","classification","grade","sex","market","wholesale","retail","supply_volume","county","date"
1546,"Wheat","-","-","-","Tala Centre Market","80.00/Kg","100.00/Kg","630.00","Machakos","2022-12-09"
1547,"Beans Red Haricot (Wairimu)","-","-","-","Kerugoya","161.11/Kg","215.00/Kg","2500.00","Kirinyaga","2024-03-05"
1548,"Beans Red Haricot (Wairimu)","-","-","-","Ngurubani Market","90.00/Kg","100.00/Kg","4000.00","Kirinyaga","2024-03-05"
1549,"Dry Maize","White Maize","-","-","Kibiok","45.00/Kg","50.00/Kg","9000.00","Nandi","2024-03-10"
1550,"Red Sorghum","-","-","-","Kangeta","65.00/Kg","70.00/Kg","450.00","Meru","2024-01-24"
1551,"Red Sorghum","-","-","-","Nyamakima","70.00/Kg","90.00/Kg",NULL,"Nairobi","2024-01-24"
1552,"Rice","Pishori","-","-","Ngurubani Market","150.00/Kg","170.00/Kg","35000.00","Kirinyaga","2024-02-20"
1553,"Rice","IRR","-","-","Kabati Kitui","160.00/Kg","180.00/Kg","6900.00","Kitui","2024-02-19"
1554,"Green Grams","Makueni","-","-","Nyeri open air","100.00/Kg","130.00/Kg",NULL,"Nyeri","2024-03-06"
1555,"Green Grams","Makueni","-","-","Nyeri open air","100.00/Kg","130.00/Kg",NULL,"Nyeri","2024-03-06"
1556,"Ground Nuts","Large Brown","-","-","Nakuru Wakulima","210.00/Kg"," - ","3050.00","Nakuru","2024-02-29"
1557,"Ground Nuts","Large Brown","-","-","Gikomba","210.00/Kg","275.00/Kg",NULL,"Nairobi","2024-02-29"
1558,"Wheat","-","-","-","Nakuru Wakulima","66.67/Kg","75.00/Kg",NULL,"Nakuru","2022-12-09"
1559,"Wheat","-","-","-","Kangemi Market","70.00/Kg","80.00/Kg",NULL,"Nairobi","2022-12-09"
1560,"Beans Red Haricot (Wairimu)","-","-","-","Nakuru Wakulima","90.00/Kg"," - ",NULL,"Nakuru","2024-03-05"
1561,"Beans Red Haricot (Wairimu)","-","-","-","Cheptulu"," - ","200.00/Kg","800.00","Vihiga","2024-03-05"
1562,"Dry Maize","White Maize","-","-","Serem - Nandi","45.83/Kg","58.33/Kg","17000.00","Nandi","2024-03-09"
1563,"Dry Maize","White Maize","-","-","Isebania Market"," - ","28.00/Kg","35000.00","Migori","2024-03-09"
1564,"Red Sorghum","-","-","-","Makutano Kirinyaga","33.33/Kg","40.00/Kg","500.00","Kirinyaga","2024-01-24"
1565,"Red Sorghum","-","-","-","Kebirigo","125.00/Kg","140.00/Kg","2.00","Nyamira","2024-01-24"
1566,"Rice","Pishori","-","-","Rongo","174.00/Kg","136.32/Kg","5000.00","Migori","2024-02-19"
1567,"Rice","Sindano","-","-","Nakuru Wakulima","160.00/Kg"," - ",NULL,"Nakuru","2024-02-19"
1568,"Green Grams","Local-Special","-","-","Nyeri open air","100.00/Kg","130.00/Kg",NULL,"Nyeri","2024-03-06"
1569,"Green Grams","Hybrid/ polished","-","-","Nyeri open air","83.33/Kg","100.00/Kg",NULL,"Nyeri","2024-03-06"
1570,"Ground Nuts","Small Red","-","-","Kawangware","265.00/Kg","300.00/Kg",NULL,"Nairobi","2024-02-29"
1571,"Ground Nuts","Large Brown","-","-","Kawangware","220.00/Kg","265.00/Kg",NULL,"Nairobi","2024-02-29"
1572,"Wheat","-","-","-","Diani Market","120.00/Kg","130.00/Kg","3500.00","Kwale","2022-12-08"
1573,"Wheat","-","-","-","Maua","88.89/Kg","100.00/Kg","900.00","Meru","2022-12-08"
1574,"Beans Red Haricot (Wairimu)","-","-","-","Ahero","150.00/Kg","175.00/Kg","3500.00","Kisumu","2024-03-05"
1575,"Beans Red Haricot (Wairimu)","-","-","-","Nkubu","77.78/Kg","100.00/Kg","630.00","Meru","2024-03-05"
1576,"Dry Maize","Mixed-Traditional ","-","-","Soko Mjinga Wajir"," - ","100.00/Kg",NULL,"Wajir","2024-03-09"
1577,"Dry Maize","White Maize","-","-","Molo"," - ","40.00/Kg","2400.00","Nakuru","2024-03-09"
1578,"Red Sorghum","-","-","-","Gikomba","61.11/Kg","100.00/Kg",NULL,"Nairobi","2024-01-24"
1579,"Red Sorghum","-","-","-","Ngurubani Market","30.00/Kg","40.00/Kg","700.00","Kirinyaga","2024-01-23"
1580,"Rice","Pishori","-","-","Nakuru Wakulima","200.00/Kg"," - ",NULL,"Nakuru","2024-02-19"
1581,"Rice","Sindano","-","-","Kalundu","132.00/Kg","140.00/Kg",NULL,"Kitui","2024-02-19"
1582,"Green Grams","Hybrid/ polished","-","-","Nakuru Top Market"," - ","160.00/Kg",NULL,"Nakuru","2024-03-06"
1583,"Green Grams","Local-Special","-","-","Cheptulu"," - ","150.00/Kg","1400.00","Vihiga","2024-03-06"
1584,"Ground Nuts","Large Brown","-","-","Nakuru Wakulima","210.00/Kg"," - ",NULL,"Nakuru","2024-02-28"
1585,"Ground Nuts","Large Brown","-","-","Miruka"," - ","250.00/Kg","900.00","Nyamira","2024-02-28"
1586,"Wheat","-","-","-","Nakuru Wakulima","66.67/Kg","75.00/Kg","2790.00","Nakuru","2022-12-08"
1587,"Wheat","-","-","-","Eldoret Main","90.00/Kg","100.00/Kg","5600.00","Uasin-Gishu","2022-12-08"
1588,"Beans Red Haricot (Wairimu)","-","-","-","Nyamakima","89.00/Kg","130.00/Kg",NULL,"Nairobi","2024-03-05"
1589,"Beans Red Haricot (Wairimu)","-","-","-","Chuka","100.00/Kg","150.00/Kg","1800.00","Tharaka-Nithi","2024-03-05"
1590,"Dry Maize","White Maize","-","-","Kabiyet Market","70.00/Kg","100.00/Kg","4000.00","Nandi","2024-03-08"
1591,"Dry Maize","White Maize","-","-","Chepsonoi Market","50.00/Kg","60.00/Kg","15200.00","Nandi","2024-03-08"
1592,"Red Sorghum","-","-","-","Nakuru Wakulima","65.00/Kg"," - ",NULL,"Nakuru","2024-01-23"
1593,"Red Sorghum","-","-","-","Molo"," - ","160.00/Kg","45.00","Nakuru","2024-01-23"
1594,"Rice","Pishori","-","-","Ngurubani Market","150.00/Kg","170.00/Kg","35000.00","Kirinyaga","2024-02-16"
1595,"Rice","Pishori","-","-","Makutano Kirinyaga","150.00/Kg","170.00/Kg","2500.00","Kirinyaga","2024-02-16"
1596,"Green Grams","Hybrid/ polished","-","-","Nyakoe","80.00/Kg","100.00/Kg","500.00","Kisii","2024-03-06"
1597,"Ground Nuts","Large Brown","-","-","Nyamakima","210.00/Kg","220.00/Kg",NULL,"Nairobi","2024-02-28"
1598,"Ground Nuts","Large Brown","-","-","Nyeri open air","235.00/Kg","240.00/Kg",NULL,"Nyeri","2024-02-28"
1599,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","80.00","Lamu","2022-12-08"
1600,"Wheat","-","-","-","Kangemi Market","68.00/Kg","80.00/Kg",NULL,"Nairobi","2022-12-08"
1601,"Beans Red Haricot (Wairimu)","-","-","-","Gikomba","127.78/Kg","175.00/Kg",NULL,"Nairobi","2024-03-05"
1602,"Beans Red Haricot (Wairimu)","-","-","-","Awendo","161.11/Kg","187.50/Kg",NULL,"Migori","2024-03-04"
1603,"Dry Maize","Yellow Maize","-","-","Nakuru Wakulima","70.00/Kg"," - ","1800.00","Nakuru","2024-03-08"
1604,"Dry Maize","White Maize","-","-","Nakuru Wakulima","44.44/Kg"," - ",NULL,"Nakuru","2024-03-08"
1605,"Red Sorghum","-","-","-","Bondeni","75.00/Kg","100.00/Kg","90.00","Trans-Nzoia","2024-01-23"
1606,"Red Sorghum","-","-","-","Maua","60.00/Kg","80.00/Kg","1300.00","Meru","2024-01-23"
1607,"Rice","Pishori","-","-","Kerugoya","160.00/Kg","200.00/Kg","2000.00","Kirinyaga","2024-02-16"
1608,"Rice","Sindano","-","-","Nakuru Wakulima","160.00/Kg"," - ",NULL,"Nakuru","2024-02-16"
1609,"Green Grams","Local-Special","-","-","Miruka","100.00/Kg","110.00/Kg","1350.00","Nyamira","2024-03-06"
1610,"Green Grams","Makueni","-","-","Naivasha Market","100.00/Kg","120.00/Kg",NULL,"Nakuru","2024-03-06"
1611,"Ground Nuts","Large Brown","-","-","Eldoret Main","190.00/Kg","200.00/Kg","2500.00","Uasin-Gishu","2024-02-28"
1612,"Ground Nuts","Large Brown","-","-","Kerugoya","250.00/Kg","350.00/Kg","750.00","Kirinyaga","2024-02-27"
1613,"Wheat","-","-","-","Eldoret Main","85.00/Kg","100.00/Kg","5000.00","Uasin-Gishu","2022-12-07"
1614,"Wheat","-","-","-","Kajiado Market","100.00/Kg","100.00/Kg","5000.00","Kajiado","2022-12-07"
1615,"Beans Red Haricot (Wairimu)","-","-","-","Molo"," - ","200.00/Kg","100.00","Nakuru","2024-03-04"
1616,"Beans Red Haricot (Wairimu)","-","-","-","Cheptulu"," - ","150.00/Kg","900.00","Vihiga","2024-03-04"
1617,"Dry Maize","Yellow Maize","-","-","Daraja Mbili","40.00/Kg","52.00/Kg","280.00","Kisii","2024-03-08"
1618,"Dry Maize","White Maize","-","-","Daraja Mbili","32.00/Kg","40.00/Kg","4800.00","Kisii","2024-03-08"
1619,"Red Sorghum","-","-","-","Nyamakima","70.00/Kg","90.00/Kg",NULL,"Nairobi","2024-01-23"
1620,"Red Sorghum","-","-","-","Kangemi Market","50.00/Kg"," - ",NULL,"Nairobi","2024-01-23"
1621,"Rice","Pishori","-","-","Nakuru Wakulima","200.00/Kg"," - ",NULL,"Nakuru","2024-02-16"
1622,"Rice","Pishori","-","-","Daraja Mbili","161.11/Kg","180.00/Kg","2400.00","Kisii","2024-02-16"
1623,"Green Grams","Local-Special","-","-","Naivasha Market","90.00/Kg","100.00/Kg",NULL,"Nakuru","2024-03-06"
1624,"Green Grams","Makueni","-","-","Nakuru Wakulima","110.00/Kg"," - ",NULL,"Nakuru","2024-03-06"
1625,"Ground Nuts","Small Red","-","-","Bondeni","225.00/Kg","265.00/Kg","400.00","Trans-Nzoia","2024-02-27"
1626,"Ground Nuts","Large Brown","-","-","Bondeni","210.00/Kg","235.00/Kg","500.00","Trans-Nzoia","2024-02-27"
1627,"Wheat","-","-","-","Cheptiret - Uasin Gishu","75.00/Kg","90.00/Kg","6000.00","Uasin-Gishu","2022-12-07"
1628,"Wheat","-","-","-","Naivasha Market","80.00/Kg","100.00/Kg",NULL,"Nakuru","2022-12-06"
1629,"Beans Red Haricot (Wairimu)","-","-","-","Aram","127.74/Kg","145.99/Kg","200.00","Siaya","2024-03-04"
1630,"Beans Red Haricot (Wairimu)","-","-","-","Nakuru Wakulima","90.00/Kg"," - ",NULL,"Nakuru","2024-03-04"
1631,"Dry Maize","Mixed-Traditional ","-","-","Chuka","33.33/Kg","50.00/Kg","6000.00","Tharaka-Nithi","2024-03-08"
1632,"Dry Maize","White Maize","-","-","Ngurubani Market","31.11/Kg","40.00/Kg","7000.00","Kirinyaga","2024-03-08"
1633,"Red Sorghum","-","-","-","Chuka","60.00/Kg","90.00/Kg","3000.00","Tharaka-Nithi","2024-01-23"
1634,"Red Sorghum","-","-","-","Kitale Municipality Market","60.00/Kg","100.00/Kg","200.00","Trans-Nzoia","2024-01-22"
1635,"Rice","IRR","-","-","Daraja Mbili","108.89/Kg","140.00/Kg","3600.00","Kisii","2024-02-16"
1636,"Rice","Sindano","-","-","Kawangware"," - ","160.00/Kg",NULL,"Nairobi","2024-02-16"
1637,"Green Grams","Local-Special","-","-","Nakuru Wakulima","100.00/Kg"," - ",NULL,"Nakuru","2024-03-06"
1638,"Green Grams","Hybrid/ polished","-","-","Nakuru Wakulima","100.00/Kg"," - ",NULL,"Nakuru","2024-03-06"
1639,"Ground Nuts","Small Red","-","-","Aram","170.94/Kg","213.68/Kg","300.00","Siaya","2024-02-26"
1640,"Ground Nuts","Large Brown","-","-","Aram","191.39/Kg","239.23/Kg","600.00","Siaya","2024-02-26"
1641,"Wheat","-","-","-","Tala Centre Market","80.00/Kg","100.00/Kg","720.00","Machakos","2022-12-06"
1642,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg","70.00/Kg","630.00","Nakuru","2022-12-06"
1643,"Beans Red Haricot (Wairimu)","-","-","-","Nyamakima","89.00/Kg","130.00/Kg",NULL,"Nairobi","2024-03-04"
1644,"Beans Red Haricot (Wairimu)","-","-","-","Kibiok","125.00/Kg","140.00/Kg","350.00","Nandi","2024-03-03"
1645,"Dry Maize","Mixed-Traditional ","-","-","Makutano Kirinyaga","30.00/Kg","40.00/Kg","8500.00","Kirinyaga","2024-03-08"
1646,"Red Sorghum","-","-","-","Molo"," - ","160.00/Kg","40.00","Nakuru","2024-01-22"
1647,"Red Sorghum","-","-","-","Aram","37.05/Kg","46.32/Kg","2000.00","Siaya","2024-01-22"
1648,"Rice","Pishori","-","-","Kawangware"," - ","170.00/Kg",NULL,"Nairobi","2024-02-16"
1649,"Rice","IRR","-","-","Chuka","128.00/Kg","140.00/Kg","4000.00","Tharaka-Nithi","2024-02-16"
1650,"Green Grams","Makueni","-","-","Webuye town","125.00/Kg","140.00/Kg","700.00","Bungoma","2024-03-06"
1651,"Green Grams","Makueni","-","-","Nyamakima","91.11/Kg","140.00/Kg",NULL,"Nairobi","2024-03-06"
1652,"Ground Nuts","Large Brown","-","-","Nakuru Wakulima","210.00/Kg"," - ",NULL,"Nakuru","2024-02-26"
1653,"Ground Nuts","Large Brown","-","-","Gikomba","200.00/Kg","275.00/Kg",NULL,"Nairobi","2024-02-26"
1654,"Wheat","-","-","-","Kangemi Market","84.44/Kg","100.00/Kg",NULL,"Nairobi","2022-12-06"
1655,"Wheat","-","-","-","Mois Bridge","66.67/Kg","100.00/Kg","300.00","Uasin-Gishu","2022-12-05"
1656,"Beans Red Haricot (Wairimu)","-","-","-","Isebania Market"," - ","112.00/Kg","2300.00","Migori","2024-03-02"
1657,"Beans Red Haricot (Wairimu)","-","-","-","Kerugoya","166.67/Kg","220.00/Kg","2600.00","Kirinyaga","2024-03-01"
1658,"Dry Maize","White Maize","-","-","Isebania Market"," - ","32.00/Kg","45000.00","Migori","2024-03-07"
1659,"Dry Maize","White Maize","-","-","Kericho Town","57.50/Kg","65.00/Kg",NULL,"Kericho","2024-03-07"
1660,"Red Sorghum","-","-","-","Nakuru Wakulima","65.00/Kg"," - ",NULL,"Nakuru","2024-01-22"
1661,"Red Sorghum","-","-","-","Gikomba","66.67/Kg","110.00/Kg",NULL,"Nairobi","2024-01-22"
1662,"Rice","Pishori","-","-","Rongo","178.00/Kg","125.62/Kg","5000.00","Migori","2024-02-15"
1663,"Rice","IRR","-","-","Aram","132.00/Kg","135.66/Kg","5000.00","Siaya","2024-02-15"
1664,"Green Grams","Hybrid/ polished","-","-","Nyamakima","77.78/Kg","120.00/Kg",NULL,"Nairobi","2024-03-06"
1665,"Green Grams","Local-Special","-","-","Eldoret Main","175.00/Kg","190.00/Kg","3000.00","Uasin-Gishu","2024-03-06"
1666,"Ground Nuts","Large Brown","-","-","Nyamakima","200.00/Kg","220.00/Kg",NULL,"Nairobi","2024-02-26"
1667,"Ground Nuts","Small Red","-","-","Kawangware","265.00/Kg","300.00/Kg",NULL,"Nairobi","2024-02-26"
1668,"Wheat","-","-","-","Nakuru Wakulima","61.11/Kg","65.00/Kg","2250.00","Nakuru","2022-12-05"
1669,"Wheat","-","-","-","Kagio","100.00/Kg","120.00/Kg",NULL,"Kirinyaga","2022-12-05"
1670,"Beans Red Haricot (Wairimu)","-","-","-","Nakuru Wakulima","90.00/Kg"," - ",NULL,"Nakuru","2024-03-01"
1671,"Beans Red Haricot (Wairimu)","-","-","-","Nakuru Wakulima","120.00/Kg"," - ",NULL,"Nakuru","2024-03-01"
1672,"Dry Maize","White Maize","-","-","Kerugoya","45.00/Kg","60.00/Kg","5000.00","Kirinyaga","2024-03-07"
1673,"Dry Maize","White Maize","-","-","Rongo","31.11/Kg","31.60/Kg","4500.00","Migori","2024-03-07"
1674,"Red Sorghum","-","-","-","Kangemi Market","50.00/Kg"," - ",NULL,"Nairobi","2024-01-22"
1675,"Red Sorghum","-","-","-","Kutus","75.00/Kg","85.00/Kg","560.00","Kirinyaga","2024-01-22"
1676,"Rice","Sindano","-","-","Nyeri open air","158.00/Kg","180.00/Kg",NULL,"Nyeri","2024-02-15"
1677,"Rice","Pishori","-","-","Nyeri open air","180.00/Kg","200.00/Kg",NULL,"Nyeri","2024-02-15"
1678,"Green Grams","Makueni","-","-","Kerugoya","144.44/Kg","175.00/Kg","1800.00","Kirinyaga","2024-03-05"
1679,"Green Grams","Local-Special","-","-","Kerugoya","122.22/Kg","175.00/Kg","2000.00","Kirinyaga","2024-03-05"
1680,"Ground Nuts","Large Brown","-","-","Kawangware","235.00/Kg","270.00/Kg",NULL,"Nairobi","2024-02-26"
1681,"Ground Nuts","Small Red","-","-","Khayega","227.27/Kg","250.00/Kg","450.00","Kakamega","2024-02-25"
1682,"Wheat","-","-","-","Eldoret Main","90.00/Kg","100.00/Kg","2500.00","Uasin-Gishu","2022-12-05"
1683,"Wheat","-","-","-","Kiminini - Kitale","125.00/Kg","1.20/Kg","180.00","Trans-Nzoia","2022-12-04"
1684,"Beans Red Haricot (Wairimu)","-","-","-","Bungoma town","175.00/Kg","200.00/Kg","800.00","Bungoma","2024-03-01"
1685,"Beans Red Haricot (Wairimu)","-","-","-","Ngurubani Market","91.11/Kg","100.00/Kg","3200.00","Kirinyaga","2024-03-01"
1686,"Dry Maize","Mixed-Traditional ","-","-","Cheptulu"," - ","60.00/Kg","2500.00","Vihiga","2024-03-07"
1687,"Dry Maize","White Maize","-","-","Maua","30.00/Kg","50.00/Kg","19800.00","Meru","2024-03-07"
1688,"Red Sorghum","-","-","-","Nyamakima","70.00/Kg","90.00/Kg",NULL,"Nairobi","2024-01-22"
1689,"Red Sorghum","-","-","-","Othaya","66.67/Kg","100.00/Kg","1800.00","Nyeri","2024-01-22"
1690,"Rice","Sindano","-","-","Nakuru Wakulima","160.00/Kg"," - ","2500.00","Nakuru","2024-02-15"
1691,"Rice","Pishori","-","-","Nakuru Wakulima","200.00/Kg"," - ",NULL,"Nakuru","2024-02-15"
1692,"Green Grams","Makueni","-","-","Ngurubani Market","70.00/Kg","80.00/Kg","1200.00","Kirinyaga","2024-03-05"
1693,"Green Grams","Makueni","-","-","Nakuru Wakulima","110.00/Kg"," - ",NULL,"Nakuru","2024-03-05"
1694,"Ground Nuts","Large Brown","-","-","Kibiok","210.00/Kg","225.00/Kg","1500.00","Nandi","2024-02-25"
1695,"Ground Nuts","Large Brown","-","-","Nyamakima","200.00/Kg","230.00/Kg",NULL,"Nairobi","2024-02-24"
1696,"Wheat","-","-","-","Mulot","100.00/Kg","150.00/Kg","200.00","Bomet","2022-12-03"
1697,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","80.00","Lamu","2022-12-03"
1698,"Beans Red Haricot (Wairimu)","-","-","-","Chuka","133.33/Kg","150.00/Kg","1800.00","Tharaka-Nithi","2024-03-01"
1699,"Beans Red Haricot (Wairimu)","-","-","-","Makutano Kirinyaga","90.00/Kg","100.00/Kg","3500.00","Kirinyaga","2024-03-01"
1700,"Dry Maize","Yellow Maize","-","-","Nakuru Wakulima","70.00/Kg"," - ",NULL,"Nakuru","2024-03-07"
1701,"Dry Maize","White Maize","-","-","Nakuru Wakulima","44.44/Kg"," - ",NULL,"Nakuru","2024-03-07"
1702,"Red Sorghum","-","-","-","Khayega","62.50/Kg","75.00/Kg","220.00","Kakamega","2024-01-21"
1703,"Red Sorghum","-","-","-","Molo"," - ","170.00/Kg","45.00","Nakuru","2024-01-20"
1704,"Rice","Sindano","-","-","Kutus","120.00/Kg","130.00/Kg","0.00","Kirinyaga","2024-02-15"
1705,"Rice","Pishori","-","-","Kutus","160.00/Kg","170.00/Kg","850.00","Kirinyaga","2024-02-15"
1706,"Green Grams","Local-Special","-","-","Nakuru Wakulima","100.00/Kg"," - ",NULL,"Nakuru","2024-03-05"
1707,"Green Grams","Hybrid/ polished","-","-","Nakuru Wakulima","100.00/Kg"," - ",NULL,"Nakuru","2024-03-05"
1708,"Ground Nuts","Large Brown","-","-","Nakuru Wakulima","220.00/Kg"," - ",NULL,"Nakuru","2024-02-23"
1709,"Ground Nuts","Small Red","-","-","Kawangware","265.00/Kg","300.00/Kg",NULL,"Nairobi","2024-02-23"
1710,"Wheat","-","-","-","Tala Centre Market","80.00/Kg","100.00/Kg","630.00","Machakos","2022-12-02"
1711,"Wheat","-","-","-","Nakuru Wakulima","66.67/Kg","70.00/Kg","1530.00","Nakuru","2022-12-02"
1712,"Beans Red Haricot (Wairimu)","-","-","-","Kaanwa","90.00/Kg","100.00/Kg","500.00","Tharaka-Nithi","2024-02-29"
1713,"Beans Red Haricot (Wairimu)","-","-","-","Nakuru Wakulima","90.00/Kg"," - ",NULL,"Nakuru","2024-02-29"
1714,"Dry Maize","White Maize","-","-","Nyamakima","44.44/Kg","70.00/Kg",NULL,"Nairobi","2024-03-07"
1715,"Dry Maize","White Maize","-","-","Molo"," - ","18.95/Kg","1500.00","Nakuru","2024-03-07"
1716,"Dry Maize","White Maize","-","-","Makutano Kirinyaga","30.00/Kg","40.00/Kg","8000.00","Kirinyaga","2024-03-06"
1717,"Red Sorghum","-","-","-","Embu Town","60.00/Kg","75.00/Kg","1400.00","Embu","2024-01-20"
1718,"Rice","Pishori","-","-","Nyamakima","162.00/Kg","190.00/Kg",NULL,"Nairobi","2024-02-15"
1719,"Rice","Pishori","-","-","Kawangware"," - ","170.00/Kg",NULL,"Nairobi","2024-02-15"
1720,"Green Grams","Local-Special","-","-","Cheptulu"," - ","150.00/Kg","1550.00","Vihiga","2024-03-05"
1721,"Green Grams","Hybrid/ polished","-","-","Ahero","215.00/Kg","235.00/Kg","4000.00","Kisumu","2024-03-05"
1722,"Ground Nuts","Large Brown","-","-","Kawangware","230.00/Kg","270.00/Kg",NULL,"Nairobi","2024-02-23"
1723,"Ground Nuts","Large Brown","-","-","Molo"," - ","230.00/Kg","70.00","Nakuru","2024-02-23"
1724,"Wheat","-","-","-","Kerugoya","75.00/Kg","100.00/Kg","1000.00","Kirinyaga","2022-12-02"
1725,"Wheat","-","-","-","Diani Market","120.00/Kg","130.00/Kg","2500.00","Kwale","2022-12-01"
1726,"Beans Red Haricot (Wairimu)","-","-","-","Gikomba","133.33/Kg","180.00/Kg",NULL,"Nairobi","2024-02-29"
1727,"Beans Red Haricot (Wairimu)","-","-","-","Makutano Kirinyaga","91.11/Kg","100.00/Kg","3000.00","Kirinyaga","2024-02-28"
1728,"Dry Maize","White Maize","-","-","Kamukuywa","44.44/Kg","55.00/Kg","13000.00","Bungoma","2024-03-06"
1729,"Dry Maize","White Maize","-","-","Nyeri open air","41.11/Kg","50.00/Kg","6300.00","Nyeri","2024-03-06"
1730,"Red Sorghum","-","-","-","Gikomba","61.11/Kg","110.00/Kg",NULL,"Nairobi","2024-01-20"
1731,"Red Sorghum","-","-","-","Daraja Mbili","62.22/Kg","60.00/Kg","450.00","Kisii","2024-01-19"
1732,"Rice","Sindano","-","-","Kawangware"," - ","160.00/Kg",NULL,"Nairobi","2024-02-15"
1733,"Rice","Pishori","-","-","Rongo","200.00/Kg","236.97/Kg","1500.00","Migori","2024-02-14"
1734,"Green Grams","Hybrid/ polished","-","-","Nkubu","72.22/Kg","100.00/Kg","990.00","Meru","2024-03-05"
1735,"Green Grams","Hybrid/ polished","-","-","Kawangware","100.00/Kg","130.00/Kg",NULL,"Nairobi","2024-03-05"
1736,"Ground Nuts","Large Brown","-","-","Lungalunga","150.00/Kg","200.00/Kg","8000.00","Kwale","2024-02-23"
1737,"Ground Nuts","Large Brown","-","-","Kerugoya","250.00/Kg","350.00/Kg","800.00","Kirinyaga","2024-02-23"
1738,"Wheat","-","-","-","Eldoret Main","85.00/Kg","100.00/Kg","5600.00","Uasin-Gishu","2022-12-01"
1739,"Wheat","-","-","-","Maua","88.89/Kg","100.00/Kg","540.00","Meru","2022-12-01"
1740,"Beans Red Haricot (Wairimu)","-","-","-","Molo"," - ","200.00/Kg","210.00","Nakuru","2024-02-28"
1741,"Beans Red Haricot (Wairimu)","-","-","-","Nakuru Wakulima","90.00/Kg"," - ","1440.00","Nakuru","2024-02-28"
1742,"Dry Maize","White Maize","-","-","Chepterit Market - Nandi","44.44/Kg","60.00/Kg","2700.00","Nandi","2024-03-06"
1743,"Dry Maize","White Maize","-","-","Nyakoe","31.11/Kg","40.00/Kg","2400.00","Kisii","2024-03-06"
1744,"Red Sorghum","-","-","-","Bungoma town","75.00/Kg","100.00/Kg","3000.00","Bungoma","2024-01-19"
1745,"Red Sorghum","-","-","-","Molo"," - ","170.00/Kg","40.00","Nakuru","2024-01-19"
1746,"Rice","IRR","-","-","Rongo","130.00/Kg","196.85/Kg","2500.00","Migori","2024-02-14"
1747,"Rice","Sindano","-","-","Nakuru Wakulima","160.00/Kg"," - ",NULL,"Nakuru","2024-02-14"
1748,"Green Grams","Makueni","-","-","Nyamakima","95.33/Kg","140.00/Kg",NULL,"Nairobi","2024-03-05"
1749,"Green Grams","Hybrid/ polished","-","-","Nyamakima","78.00/Kg","120.00/Kg",NULL,"Nairobi","2024-03-05"
1750,"Ground Nuts","Large Brown","-","-","Kericho Town"," - ","200.00/Kg",NULL,"Kericho","2024-02-22"
1751,"Ground Nuts","Large Brown","-","-","Nakuru Wakulima","210.00/Kg"," - ",NULL,"Nakuru","2024-02-22"
1752,"Wheat","-","-","-","Nakuru Wakulima","66.67/Kg","70.00/Kg",NULL,"Nakuru","2022-12-01"
1753,"Wheat","-","-","-","Kagio","100.00/Kg","120.00/Kg",NULL,"Kirinyaga","2022-12-01"
1754,"Beans Red Haricot (Wairimu)","-","-","-","Nyamakima","87.00/Kg","130.00/Kg",NULL,"Nairobi","2024-02-28"
1755,"Beans Red Haricot (Wairimu)","-","-","-","Isebania Market"," - ","100.00/Kg","4600.00","Migori","2024-02-27"
1756,"Dry Maize","Mixed-Traditional ","-","-","Nyakoe","26.67/Kg","32.00/Kg","1200.00","Kisii","2024-03-06"
1757,"Dry Maize","White Maize","-","-","Cheptulu"," - ","60.00/Kg","1600.00","Vihiga","2024-03-06"
1758,"Red Sorghum","-","-","-","Nakuru Wakulima","0.72/Kg"," - ",NULL,"Nakuru","2024-01-19"
1759,"Red Sorghum","-","-","-","Ngurubani Market","33.33/Kg","40.00/Kg","850.00","Kirinyaga","2024-01-19"
1760,"Rice","Pishori","-","-","Nakuru Wakulima","200.00/Kg"," - ","1790.00","Nakuru","2024-02-14"
1761,"Rice","IRR","-","-","Nyamakima","159.20/Kg","170.00/Kg",NULL,"Nairobi","2024-02-14"
1762,"Green Grams","Makueni","-","-","Kathonzweni","70.00/Kg","80.00/Kg","4500.00","Makueni","2024-03-05"
1763,"Green Grams","Local-Special","-","-","Gikomba","97.78/Kg","140.00/Kg",NULL,"Nairobi","2024-03-05"
1764,"Ground Nuts","Large Brown","-","-","Nyeri open air","230.00/Kg","240.00/Kg","10000.00","Nyeri","2024-02-21"
1765,"Ground Nuts","Large Brown","-","-","Suneka"," - ","250.00/Kg","0.00","Kisii","2024-02-21"
1766,"Wheat","-","-","-","Diani Market","110.00/Kg","130.00/Kg","3000.00","Kwale","2022-11-30"
1767,"Wheat","-","-","-","Nyakoe","60.00/Kg","100.00/Kg","240.00","Kisii","2022-11-30"
1768,"Beans Red Haricot (Wairimu)","-","-","-","Kerugoya","166.67/Kg","225.00/Kg","2600.00","Kirinyaga","2024-02-27"
1769,"Beans Red Haricot (Wairimu)","-","-","-","Bondeni","100.00/Kg","125.00/Kg","360.00","Trans-Nzoia","2024-02-27"
1770,"Dry Maize","White Maize","-","-","Miruka","35.00/Kg","50.00/Kg","45000.00","Nyamira","2024-03-06"
1771,"Dry Maize","Yellow Maize","-","-","Miruka"," - ","55.00/Kg","900.00","Nyamira","2024-03-06"
